우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2159|0|4473025031101890002036393|||3611025031||번암리||0|189|01|2||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574274|새동네뒷골길|Saedongnedwitgol-gil|0|32|0|4473025031100850001036662|||3611025031||번암리|조치원읍|0|85|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574438|응달길|Eungdal-gil|0|28|0|4473025031101970002035524|||3611025031||번암리||0|197|01|2||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574438|응달길|Eungdal-gil|0|12|0|4473025031101930000042322|||3611025031||번암리||0|193|01|0||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|30|0|4473025031102210004036322|||3611025031||번암리||0|221|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|32|0|4473025031102220000033929|||3611025031||번암리||0|222|01|0||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|6|3|4473025031100510004041599|||3611025031||번암리||0|51|01|4||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|8|0|4473025031100510003041600|||3611025031||번암리||0|51|01|3||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|6|9|4473025031100440008040592|||3611025031||번암리||0|44|01|8||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|16|0|4473025031100440006041139|||3611025031||번암리|조치원읍|0|44|01|6||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|20|0|4473025031100440005041136|||3611025031||번암리|조치원읍|0|44|01|5||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|23|0|4473025031100390012040576|||3611025031||번암리||0|39|01|12||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574222|비로봉길|Birobong-gil|0|22|0|4473025031100390008000001|||3611025031||번암리||0|39|01|8||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|14|6|4473025031102140002040763|||3611025031||번암리||0|214|01|2||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|14|8|4473025031102150000034053|||3611025031||번암리||0|214|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|20|7|4473025031102160001040752|||3611025031||번암리|조치원읍|0|214|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|16|0|4473025031102130005040796|||3611025031||번암리||0|213|01|5||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574185|번암공단2길|Beonamgongdan 2-gil|0|51|1|4473025031100020004036396|||3611025031||번암리||0|186|01|12||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574185|번암공단2길|Beonamgongdan 2-gil|0|51|0|4473025031100020000036392|||3611025031||번암리||0|2|01|0||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|11|0|4473025031102110001036344|||3611025031||번암리||0|211|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|1|0|4473025031101360002040732|||3611025031||번암리||0|136|01|2||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|20|3|4473025031102160000040755|||3611025031||번암리|조치원읍|0|216|01|9||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|14|0|4473025031102150003033924|||3611025031||번암리||0|215|01|3||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|57|0|4473025031100690010040559|||3611025031||번암리||0|69|01|10||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|0|4473025031100690006036107|||3611025031||번암리||0|69|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|57|2|4473025031100690001036106|||3611025031||번암리|조치원읍|0|69|01|1||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|30|0|4473025031101130003033986|||3611025031||번암리||0|113|01|3||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574438|응달길|Eungdal-gil|0|19|0|4473025031101950001040873|||3611025031||번암리||0|195|01|2||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|10|0|4473025031102050006035685|||3611025031||번암리||0|205|01|6||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|6|8|4473025031102050005035686|||3611025031||번암리||0|205|01|5||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|6|6|4473025031102050004040133|||3611025031||번암리||0|205|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|6|4|4473025031102050003036372|||3611025031||번암리||0|205|01|3||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|7|0|4473025031102030002036382|||3611025031||번암리||0|203|01|2||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|24|0|4473025031102200001033930|||3611025031||번암리||0|220|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|36|3|4473025031102160005040772|||3611025031||번암리||0|218|01|5||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|36|0|4473025031102180003036304|||3611025031||번암리||0|218|01|3||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|36|4|4473025031102160005034066|||3611025031||번암리||0|216|01|5||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|20|0|4473025031102110002040124|||3611025031||번암리|조치원읍|0|211|01|15||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|16|0|4473025031102110001041350|||3611025031||번암리||0|211|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|29|6|4473025031102050001041367|||3611025031||번암리||0|205|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|8|1|4473025031102040000036381|||3611025031||번암리||0|204|01|0||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|16|1|4473025031102110011036349|||3611025031||번암리||0|211|01|11||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2229|0|3611025031100980000000001|||3611025031||번암리||0|98|01|4||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|25|1|3611025031101270004000001|||3611025031||번암리||0|127|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|3|0|3611025031101370003000001|||3611025031||번암리||0|137|01|3||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|63|2|3611025031100580001000001|||3611025031||번암리||0|58|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|37|1|3611025031101060011000001|||3611025031||번암리||0|106|01|11||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|12|1|4473025031200190000042270|||3611025031||번암리||1|19|01|0||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|2|0|4473025031102070003036359|||3611025031||번암리||0|207|01|3||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574187|번암안동네2길|Beonamandongne 2-gil|0|2|1|4473025031102060000041372|||3611025031||번암리|조치원읍|0|206|01|0||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574274|새동네뒷골길|Saedongnedwitgol-gil|0|38|0|4473025031100940001033911|||3611025031||번암리||0|94|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2167|0|4473025031101890003040244|||3611025031||번암리||0|189|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2163|0|4473025031101890005036391|||3611025031||번암리||0|189|01|5||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|23|0|4473025031101010001036246|||3611025031||번암리||0|101|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|28|0|4473025031102180007040792|||3611025031||번암리||0|218|01|7||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|26|0|4473025031102180007040802|||3611025031||번암리||0|218|01|7||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|22|0|4473025031102180001033921|||3611025031||번암리||0|218|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|20|5|4473025031102160000034050|||3611025031||번암리|조치원읍|0|216|01|9||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|7|0|4473025031101270002040643|||3611025031||번암리||0|131|01|1||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|2|0|4473025031101270019041605|||3611025031||번암리||0|127|01|19||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|33|0|4473025031101030013036263|||3611025031||번암리|조치원읍|0|103|01|13||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|32|0|4473025031101030012040591|||3611025031||번암리||0|103|01|12||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|36|0|4473025031101030010041142|||3611025031||번암리|조치원읍|0|103|01|31||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|6|0|4473025031101270006034049|||3611025031||번암리||0|127|01|6||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|40|1|4473025031101270005036283|||3611025031||번암리|조치원읍|0|127|01|30||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|27|3|4473025031101000003040575|||3611025031||번암리||0|100|01|3||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|1|0|4473025031101410006041603|||3611025031||번암리|조치원읍|0|141|01|6||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|5|0|4473025031101410001041604|||3611025031||번암리|조치원읍|0|141|01|1||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574274|새동네뒷골길|Saedongnedwitgol-gil|0|34|0|3611025031100850003000001|||3611025031||번암리|조치원읍|0|85|01|3||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574184|번암공단1길|Beonamgongdan 1-gil|0|2|0|4473025031101140009000001|||3611025031||번암리||0|121|01|4||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|20|0|4473025031100890000036218|||3611025031||번암리||0|89|01|0||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|41|0|4473025031100780012040515|||3611025031||번암리||0|78|01|12||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|43|0|4473025031100780001036610|||3611025031||번암리||0|78|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|24|0|4473025031100750001040556|||3611025031||번암리||0|75|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|2|0|4473025031102270002036265|||3611025031||번암리||0|227|01|5||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|11|4473025031100730009040568|||3611025031||번암리||0|73|01|9||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|7|4473025031100730005041610|||3611025031||번암리|조치원읍|0|73|01|5||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2210|0|4473025031101330000000001|||3611025031||번암리||0|133|01|0||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574438|응달길|Eungdal-gil|0|17|0|4473025031101900000036390|||3611025031||번암리||0|190|01|0||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574184|번암공단1길|Beonamgongdan 1-gil|0|16|0|4473025031100030004040884|||3611025031||번암리||0|9|01|0||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574185|번암공단2길|Beonamgongdan 2-gil|0|43|0|4473025031101860001035697|||3611025031||번암리||0|186|01|2||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574185|번암공단2길|Beonamgongdan 2-gil|0|34|0|4473025031101840001035695|||3611025031||번암리||0|184|01|1||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574185|번암공단2길|Beonamgongdan 2-gil|0|6|0|3611025031101430002000001|||3611025031||번암리||0|143|01|2||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|28|0|4473025031101020005040584|||3611025031||번암리||0|102|01|5||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|30|0|4473025031101020004041607|||3611025031||번암리||0|102|01|4||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|26|0|4473025031101020003036262|||3611025031||번암리||0|102|01|3||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|40|0|4473025031101030021036269|||3611025031||번암리||0|103|01|21||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|67|0|3611025031100590001000001|||3611025031||번암리||0|59|01|1||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|2|1|4473025031101340003040814|||3611025031||번암리||0|135|01|0||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|2|0|4473025031101340003033926|||3611025031||번암리||0|134|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574186|번암안동네1길|Beonamandongne 1-gil|0|30|0|4473025031102180007040789|||3611025031||번암리||0|218|01|7||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|8|0|4473025031100720013040570|||3611025031||번암리|조치원읍|0|72|01|33||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2253|0|4473025031100810003040518|||3611025031||번암리||0|81|01|3||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2233|0|4473025031100950004041633|||3611025031||번암리||0|95|01|4||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103000189|세종로|Sejong-ro|0|2161|0|4473025031101890006040881|||3611025031||번암리||0|189|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|51|0|3611025031100720005000001|||3611025031||번암리|조치원읍|0|72|01|5||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|12|0|4473025031100900003042311|||3611025031||번암리|조치원읍|0|90|01|3||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258036|평안로|Pyeongan-ro|0|20|0|3611025031100660036000001|||3611025031||번암리||0|66|01|36||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258036|평안로|Pyeongan-ro|0|22|0|3611025031100660019000001|||3611025031||번암리|조치원읍|0|66|01|43||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|0|3611025031100900003000001|||3611025031||번암리||0|90|01|3||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|19|0|3611025031101290002000001|||3611025031||번암리||0|129|01|2||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|19|3611025031100670004000001|||3611025031||번암리||0|67|01|4||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|69|0|3611025031100610006000001|||3611025031||번암리||0|61|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258036|평안로|Pyeongan-ro|0|32|0|3611025031100660014000001|||3611025031||번암리||0|66|01|14||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574132|뒤골길|Dwigol-gil|0|11|0|3611025031101010021000001|||3611025031||번암리|조치원읍|0|101|01|21||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|17|3611025031100670005000001|||3611025031||번암리|조치원읍|0|67|01|5||
30040|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574188|번암안동네길|Beonamandongne-gil|0|21|0|3611025031102090004000001|||3611025031||번암리||0|209|01|4||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|5|1|3611025031100730014000001|||3611025031||번암리||0|73|01|14||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|40|2|4473025031101170000033978|||3611025031||번암리|조치원읍|0|117|01|0||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|40|1|4473025031101160001036670|||3611025031||번암리|조치원읍|0|116|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|3|0|4473025031101050005040577|||3611025031||번암리||0|105|01|5||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|5|0|4473025031101050001042305|||3611025031||번암리||0|105|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|3|1|4473025031101050001036258|||3611025031||번암리||0|105|01|12||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|11|0|4473025031100720012040221|||3611025031||번암리||0|72|01|12||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|9|4473025031100730006040566|||3611025031||번암리|조치원읍|0|73|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|8|4473025031100730002042306|||3611025031||번암리||0|73|01|2||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|2|4473025031100730002042315|||3611025031||번암리||0|73|01|2||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|5|4473025031100730000036227|||3611025031||번암리||0|73|01|4||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|16|3|4473025031100730000039123|||3611025031||번암리||0|73|01|2||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|5|0|4473025031100900006041149|||3611025031||번암리||0|90|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|6|0|4473025031100900005036666|||3611025031||번암리|조치원읍|0|90|01|13||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258001|군청로|Guncheong-ro|0|7|0|4473025031100900004040593|||3611025031||번암리||0|90|01|12||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|37|0|4473025031101060002040590|||3611025031||번암리|조치원읍|0|110|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|41|0|4473025031101060007036249|||3611025031||번암리||0|106|01|7||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|43|0|4473025031101060001036231|||3611025031||번암리||0|106|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|39|0|4473025031101050006041608|||3611025031||번암리||0|105|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|5|4473025031100690006040563|||3611025031||번암리||0|72|01|4||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|61|0|4473025031100680006041343|||3611025031||번암리||0|68|01|6||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|63|1|4473025031100680001042267|||3611025031||번암리||0|68|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361104574477|주막거리길|Jumakgeori-gil|0|9|0|4473025031100720003040565|||3611025031||번암리||0|72|01|3||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|68|1|4473025031100560001042319|||3611025031||번암리||0|56|01|1||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|68|5|4473025031100530006033919|||3611025031||번암리||0|56|01|2||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|13|4|4473025031101400001034062|||3611025031||번암리||0|140|01|1||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|13|5|4473025031101390003036343|||3611025031||번암리|조치원읍|0|139|01|3||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|21|0|4473025031101270002036298|||3611025031||번암리|조치원읍|0|127|01|2||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|25|7|4473025031101270001036281|||3611025031||번암리||0|127|01|1||
30038|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|29|0|4473025031101260001040617|||3611025031||번암리||0|126|01|1||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|20|1|4473025031101230011042326|||3611025031||번암리|조치원읍|0|123|01|11||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|63|0|4473025031100580001041342|||3611025031||번암리||0|58|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|33|0|4473025031101100007040598|||3611025031||번암리||0|110|01|7||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|35|0|4473025031101100001041141|||3611025031||번암리||0|110|01|1||
30036|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|40|0|4473025031101060019040581|||3611025031||번암리||0|108|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|61|1|4473025031100580001040726|||3611025031||번암리||0|58|01|1||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|23|4473025031100670003036087|||3611025031||번암리||0|67|01|3||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|59|1|4473025031100680003040546|||3611025031||번암리|조치원읍|0|68|01|3||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|59|0|4473025031100680007036100|||3611025031||번암리||0|68|01|7||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|7|4473025031100720010041611|||3611025031||번암리||0|72|01|10||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|53|9|4473025031100720009036101|||3611025031||번암리||0|72|01|9||
30037|세종특별자치시|Sejong-si|||조치원읍|Jochiwon-eup|361103258038|허만석로|Heomanseok-ro|0|49|0|4473025031100720006036228|||3611025031||번암리||0|72|01|6||
